Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
450	2.735885051305182	0.6391789473650551	2.096706103940127	7735.532740421844	1807.2358968341828	5928.296843587661	2.596815531014533	3.103928398301431	7.1639852700535975
451	2.7806721324675654	0.6566337351928653	2.1240383972747	7862.16522906177	1856.588146723018	6005.577082338752	2.5996639696197654	3.0816450793248995	7.304314918587535
452	2.8278078054568305	0.6749595381485304	2.1528482673083	7995.438204648349	1908.4031338660045	6087.0350707823445	2.5994844615437063	3.0591358971381446	7.458660832072751
453	2.876604380804462	0.6935763481801238	2.183028032624338	8133.407271017562	1961.0409241316822	6172.36634688588	2.602261417583613	3.0380446407759374	7.621859443427864
454	2.927922465673938	0.7132213858841607	2.2147010797897773	8278.505737597581	2016.5859596491293	6261.919777948452	2.6020779163621057	3.0164527601982725	7.8004138579558076
455	2.9813954573568267	0.7335714766843285	2.2478239806724982	8429.697059650369	2074.1244858310524	6355.572573819316	2.6018859702950436	2.9953094191740113	7.991530259696052
456	3.037064253002082	0.7546544334838	2.282409819518282	8587.096871140362	2133.735141808506	6453.361729331857	2.6016853705878367	2.9746036869539614	8.195500395967342
457	3.0949732248466515	0.7764991594412224	2.318474065405429	8750.830631611816	2195.499649337274	6555.330982274541	2.601475907274057	2.9543249530596727	8.412642209649315
458	3.1557060036947746	0.799567726902147	2.3561382767926276	8922.548518287038	2260.7244871949474	6661.82403109209	2.5982304982725934	2.9335804681453133	8.647320688545614
459	3.218267652527433	0.8230430731517009	2.395224579375732	9099.437413019266	2327.099464981215	6772.337948038052	2.5979900676673253	2.914137281705185	8.892059841955552
460	3.280318457201442	0.8462400688871367	2.434078388314305	9274.881929921148	2392.687425230234	6882.194504690914	2.5946879326059524	2.8942500117961973	9.141918075467343
461	3.3437120508810314	0.8698375381142341	2.4738745127667974	9454.123093290758	2459.4076976006786	6994.71539569008	2.5913506905103123	2.874747436429037	9.401859262898538
462	3.409977059040952	0.894747236297157	2.515229822743795	9641.482989833505	2529.8382099338273	7111.644779899678	2.584900621578339	2.8547832767193873	9.680296769016989
463	3.4779235811057347	0.9200240164757928	2.557899564629942	9833.597254933633	2601.306622157873	7232.29063277576	2.5814797403340095	2.8360219611880737	9.968292117770721
464	3.548216600560199	0.9461782194568114	2.6020383811033874	10032.346085098743	2675.2558889089705	7357.0901961897725	2.5780229640121375	2.8176126359668836	10.270890229057237
