Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
705.0	0.31785921592227323	0.15997011261973298	0.15788910330254025	898.7257598555028	452.3048375400765	446.4209223154263	4.684568477481215	2.2828357398734704	7.9139518245000975
706.0	0.3140014245751386	0.1580466268558099	0.15595479771932869	887.8181117957863	446.86630966937366	440.95180212641264	4.665948904934925	2.278754752617976	7.862193509064282
707.0	0.3102134401700701	0.15615643832669535	0.15405700184337473	877.107838214798	441.52192751210436	435.58591070269364	4.6475391161753015	2.2747193409958144	7.8112227084867065
708.0	0.30649355791997795	0.1542987762845361	0.15219478163544187	866.5901189406004	436.2695118300542	430.3206071105462	4.629335816077708	2.2707287976688137	7.7610222216404665
709.0	0.30284012562697776	0.1524728925063247	0.15036723312065306	856.260282493731	431.1069470725103	425.1533354212207	4.611335775731786	2.2667824300150117	7.71157533474828
710.0	0.2992515417269215	0.15067806049829954	0.14857348122862193	846.1138005582443	426.0321791267546	420.0816214314897	4.593535830826242	2.26287955974438	7.6628658045215365
711.0	0.2957262534187047	0.14891357473321126	0.14681267868549341	836.1462826924525	421.043213161486	415.1030695309665	4.575932880079992	2.259019522526645	7.614877841984185
712.0	0.2922627548741025	0.14717874991889368	0.14508400495520885	826.3534712673554	416.13811155875317	410.21535970860225	4.558523883717879	2.255201667630593	7.567596096949265
713.0	0.28885958552425695	0.14547292029668313	0.14338666522757382	816.7312366217983	411.3149919302819	405.4162446915164	4.541305861989626	2.2514253575746173	7.521005643118434
714.0	0.2855153284190056	0.14379543896828387	0.14171988945072175	807.2755724235826	406.57202521423204	400.7035472093506	4.524275893730668	2.2476899677879216	7.4750919637753865
715.0	0.28222860865562455	0.14214567724978566	0.14008293140583888	797.9825912268409	401.9074338487252	396.0751573781157	4.507431114963518	2.2439948862821892	7.429840938046905
716.0	0.2789980918735511	0.14052302405155936	0.13847506782199176	788.8485202159665	397.3194900185406	391.52903019742587	4.490768717538049	2.240339513333176	7.385238827705019
717.0	0.27582248281199595	0.1389268852828642	0.13689559752913175	779.8696971273571	392.8065139716823	387.0631831556748	4.474285947810052	2.2367232611719996	7.341272264486425
718.0	0.2727005239274389	0.13735668328004316	0.1353438406473957	771.0425663404766	388.3668724026392	382.67569393783737	4.457980105356138	2.233145553685727	7.2979282379060635
719.0	0.26963099406816565	0.13581185625722558	0.13381913781094007	762.363675130196	383.99897689928355	378.3646982309125	4.441848541724494	2.229605826126924	7.2551940835423885
720.0	0.26661270720316715	0.13429185777853878	0.13232084942462838	753.8296700728408	379.7012824505844	374.1283876222564	4.42588865921985	2.226103524831917	7.213057471773789
721.0	0.2636445112028933	0.13279615625086624	0.13084835495202704	745.4372935988533	375.4722860124153	369.96500758643805	4.410097909721795	2.222638106947386	7.171506396946407
722.0	0.26072528666940287	0.1313242344362267	0.12940105223317616	737.18338068512	371.31052512883815	365.8728555562819	4.394473793535468	2.2192090401650506	7.130529166954001
723.0	0.25785394581367194	0.129875588982925	0.12797835683074693	729.0648556806351	367.21457660646416	361.85027907417094	4.37901385827347	2.2158158024641974	7.0901143932124
724.0	0.2550294313778695	0.12844972997463108	0.1265797014032384	721.0787292593074	363.1830552395043	357.89567401980304	4.363715697767984	2.2124578818616834	7.050250981011099
725.0	0.2522507156005679	0.12704618049662225	0.12520453510394564	713.2220954941611	359.2146125833482	354.0074829108129	4.348576951012378	2.209134776169262	7.010928120226209
