#Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
688	0.8403138966026498	0.3540528260338624	0.48626107056878737	2375.931567848668	1001.0607815256184	1374.8707863230493	5.059707379542806	2.061869445321115	15.890652736173571
689	0.8198286885681069	0.34631965913535484	0.473509029432752	2318.011006686947	979.1957672400168	1338.8152394469303	5.036098833681867	2.056421163943137	15.632370001600789
690	0.8000740883307311	0.33884223979025413	0.461231848540477	2262.1561904046384	958.0538621258761	1304.1023282787623	5.0127867294992505	2.051065935229156	15.382099834654845
691	0.7810162420043844	0.3316093628001948	0.44940687920418954	2208.2713993937537	937.6033842312161	1270.6680151625376	4.989765870004638	2.0458019389848956	15.139504794492929
692	0.7626231981090568	0.324610423669832	0.43801277443922476	2156.2662929729095	917.814350051833	1238.4519429210764	4.9670312023390775	2.040627412512504	14.904264975186024
693	0.7420720867937753	0.3180032223700089	0.42406886442376646	2098.159394674835	899.1329284939511	1199.0264661808837	4.944862723831937	2.035649326270345	14.68379358218165
694	0.7249792059375473	0.31143472236345876	0.4135444835740885	2049.8304126408843	880.560932264837	1169.2694803760473	4.922681201142542	2.030646723891191	14.462050406411084
695	0.7084638285504018	0.3050720238416597	0.4033918047087421	2003.1342831972368	862.5708260250555	1140.5634571721812	4.900771410361725	2.02572859220614	14.246813978793138
696	0.6925004952457126	0.29890654319021825	0.3935939520554943	1957.9990216241015	845.1383401766789	1112.8606814474226	4.879128728268267	2.0208933397432407	14.037823395878322
697	0.6770651076240625	0.2929301354981732	0.38413497212588926	1914.3564913023636	828.2404455265112	1086.1160457758524	4.857748612330456	2.0161394072229175	13.834830662850894
698	0.6596190514956162	0.28726729739171597	0.3723517541039002	1865.0289297118456	812.2291479921684	1052.7997817196774	4.836888210418261	2.011564240519865	13.64385235299584
699	0.6452242543099985	0.2816403655707837	0.3635838887392148	1824.3285995324193	796.319373088366	1028.0092264440532	4.816016003743445	2.006966765994249	13.451915646107032
700	0.6312910640731084	0.276180773023999	0.3551102910491094	1784.9334322520647	780.8827388354508	1004.0506934166139	4.795393409896754	2.0024462039632276	13.265315429680633
701	0.6178000954595063	0.27088186902833744	0.3469182264311689	1746.788617154392	765.9004407570876	980.8881763973045	4.7750162825410465	1.998001149238842	13.083847804417632
702	0.6047329532988208	0.26573732803547917	0.33899562526334165	1709.8421431205113	751.3545937867581	958.4875493337532	4.754880538211913	1.9936302210681693	12.907318524359429
703	0.5920721807246885	0.2607411330099785	0.33133104771471	1674.0446520236128	737.2281851575447	936.8164668660681	4.734982205197091	1.9893320815442106	12.735542554474756
704	0.5798011964428889	0.2558875558695305	0.32391364057335836	1639.3492613587969	723.5050190982882	915.8442422605086	4.715317370646084	1.9851054153469716	12.568343464694653
705	0.5679042500554093	0.2511711430211876	0.31673310703422175	1605.7114379248453	710.1696759382028	895.5417619866425	4.695882228601195	1.9809489478834645	12.405553047446634
706	0.5563685878287458	0.24658731102841694	0.30978127680032885	1573.0951213898236	697.2091963158024	875.8859250740212	4.6766904732522905	1.9768680840348472	12.247041072521288
707	0.5451775940518259	0.24213045138000214	0.30304714267182375	1541.453331937477	684.6077225392157	856.8456093982613	4.657720682707321	1.9728548366872578	12.092622227470653
708	0.5343177306488361	0.23779584477886587	0.2965218858699703	1510.747791560238	672.3519111103174	838.3958804499207	4.638969267154876	1.968908012844016	11.94215032613912
709	0.5237761136983856	0.23357899007337568	0.29019712362500993	1480.9420718285944	660.4290353226962	820.5130365058982	4.620432728676653	1.9650264540727784	11.795485753965622
710	0.5135404742524331	0.22947559177511398	0.2840648824773191	1452.001483109216	648.8269499689816	803.1745331402344	4.602107641039809	1.9612090287044013	11.652495089105464
711	0.5035991219747434	0.22548154843699095	0.27811757353775246	1423.8929717551116	637.5340584807317	786.3589132743799	4.5839906305481675	1.957454624406041	11.51305074990814
712	0.49394091760996156	0.22159294354204148	0.2723479740679201	1396.585042263771	626.5392871671138	770.0457550966571	4.566078415256123	1.9537621631226463	11.377030754465396
713	0.4856164412918913	0.21747628362727917	0.26814015766461213	1373.0481399825223	614.8997054761234	758.148434506399	4.546272999713314	1.9503361923976066	11.227359102167469
714	0.4764823370078051	0.21379788418317783	0.26268445282462727	1347.2220685581149	604.4992760726216	742.7227924854933	4.528784903667704	1.9467714146519826	11.098286575656225
715	0.4676009286262481	0.21021376903816782	0.2573871595880802	1322.1104779655875	594.3654292443566	727.7450487212309	4.511491729334995	1.9432653604918075	10.97228697541136
