#Refrac	Qext	Qsca	Qabs	Qnf
(1+0j)	1.4733908167526995e-24	5.377442888646344e-45	1.4733908167526995e-24	7.741487460135321e-38
(1+0.1j)	0.15120185799820982	0.0010875246497742692	0.15011433334843555	0.009351249371143098
(1+0.2j)	0.30233134364899317	0.004347203460539058	0.2979841401884541	0.03740678453240607
(1+0.3j)	0.4553791046112592	0.00986572416616477	0.4455133804450944	0.08494739814977448
(1+0.4j)	0.612160704181829	0.017844201075309412	0.5943165031065196	0.1537302491929331
(1+0.5j)	0.7742591680019053	0.02859021091455367	0.7456689570873516	0.2464131506458711
(1+0.6j)	0.9429281688683079	0.04250765727958061	0.9004205115887273	0.36645178753328217
(1+0.7j)	1.1189463713892003	0.06007991323054237	1.058866458158658	0.5179287820273176
(1+0.8j)	1.302418525277625	0.08184044757630142	1.2205780777013235	0.7052649718282729
(1+0.9j)	1.4925298735515178	0.108324257031985	1.3842056165195329	0.9327613918892711
(1+1j)	1.687279343535109	0.1399938904344684	1.5472854531006406	1.2039341008450275
(1+1.1j)	1.8832435005416335	0.17713720502098965	1.7061062955206439	1.5206430522185408
(1+1.2j)	2.0754525280864513	0.21974195262266144	1.85571057546379	1.8820863035906947
(1+1.3j)	2.257480531283526	0.2673655102086011	1.9901150210749252	2.283826457230958
(1+1.4j)	2.4218477656735593	0.3190340007415643	2.102813764931995	2.7171144098975777
(1+1.5j)	2.560781206985324	0.3732160905920629	2.187565116393261	3.1688309313096807
(1+1.6j)	2.667270744566976	0.4279115535818742	2.239359190985102	3.6223139023141964
(1+1.7j)	2.7362137268289835	0.480865362455295	2.2553483643736882	4.059125005648564
(1+1.8j)	2.765332526368239	0.5298705966549525	2.2354619297132867	4.461464474517836
(1+1.9j)	2.7555665717841844	0.573081008135153	2.1824855636490312	4.814625257374362
(1+2j)	2.7108086787854373	0.609243915752124	2.101564763033313	5.108797590851208
(1+2.1j)	2.637094936459199	0.6377953161020261	1.999299620357173	5.339774221827571
(1+2.2j)	2.5415326999962	0.6588133126053078	1.882719387390892	5.50853069155512
(1+2.3j)	2.431279066066578	0.6728720593343156	1.7584070067322624	5.620019564164657
(1+2.4j)	2.312782998447595	0.6808563381914199	1.6319266602561753	5.681659792495706
(1+2.5j)	2.191361847941904	0.6837876931565123	1.5075741547853916	5.701928334006812
(1+2.6j)	2.0710719429799576	0.6826908527227282	1.3883810902572293	5.689282763900249
(1+2.7j)	1.9547812729864356	0.6785079170080636	1.2762733559783719	5.651472818458551
(1+2.8j)	1.8443496495259644	0.6720543060868344	1.17229534343913	5.595190640144751
(1+2.9j)	1.7408441894146334	0.6640050634407114	1.076839125973922	5.525966447989586
(1+3j)	1.6447457759669215	0.6549000692982107	0.9898457066687109	5.448216509161125
(1+3.1j)	1.5561250213553215	0.6451591291748086	0.9109658921805129	5.36537010292626
(1+3.2j)	1.4747813356762562	0.6351008130368845	0.8396805226393718	5.280025903481445
(1+3.3j)	1.4003469843532623	0.624961394889368	0.7753855894638944	5.1941083296968795
(1+3.4j)	1.332361607623381	0.6149120138124887	0.7174495938108923	5.109008783930213
(1+3.5j)	1.2703235373382202	0.6050733028400569	0.6652502344981633	5.025705815776429
(1+3.6j)	1.213723758250578	0.5955273749013521	0.6181963833492259	4.944863437875528
(1+3.7j)	1.162067356410774	0.5863273788342849	0.5757399775764891	4.866909423007993
(1+3.8j)	1.1148862152338568	0.5775049700507756	0.5373812451830812	4.792096456879306
(1+3.9j)	1.0717457566405537	0.5690760660890946	0.5026696905514592	4.720549210477383
