#Refrac	Qext	Qsca	Qabs	Qnf
(2+0j)	0.07878653392914058	0.07878653392914069	-1.1102230246251565e-16	0.6636812474896843
(2+0.1j)	0.18259292236909075	0.07884708883681395	0.1037458335322768	0.6643898724825539
(2+0.2j)	0.2859040762952609	0.08054238880760041	0.20536168748766048	0.6788299992379738
(2+0.3j)	0.3883672128168467	0.08383618307172308	0.30453102974512364	0.7067005187386599
(2+0.4j)	0.48962074847020826	0.08869745724290085	0.4009232912273074	0.7477382610758659
(2+0.5j)	0.5892788083127001	0.09509772337779912	0.494181084934901	0.8016951891771503
(2+0.6j)	0.6869189746179285	0.10300741168158656	0.5839115629363419	0.8683081516277619
(2+0.7j)	0.7820740604628135	0.11239158859243106	0.6696824718703824	0.9472631848387041
(2+0.8j)	0.874228689784641	0.12320527305770056	0.7510234167269404	1.0381567625814077
(2+0.9j)	0.9628213901082453	0.1353886828726112	0.8274327072356341	1.14045688207156
(2+1j)	1.0472527083750978	0.14886280545947853	0.8983899029156193	1.253467357587174
(2+1.1j)	1.12689951127155	0.1635257363116621	0.963373774959888	1.3762990308626653
(2+1.2j)	1.2011351243820865	0.17925024383780253	1.021884880544284	1.507851646096082
(2+1.3j)	1.2693543335594362	0.19588298214981922	1.073471351409617	1.6468097312202066
(2+1.4j)	1.3310015950301866	0.2132456698565002	1.1177559251736864	1.791654885147885
(2+1.5j)	1.3856001935036928	0.23113838129591951	1.1544618122077732	1.9406953999208412
(2+1.6j)	1.4327796832640454	0.24934487113514792	1.1834348121288976	2.092112281080531
(2+1.7j)	1.4722988651474167	0.26763960485273897	1.2046592602946777	2.2440187288563247
(2+1.8j)	1.5040618613329066	0.28579593919079754	1.218265922142109	2.3945283507065387
(2+1.9j)	1.5281255400573504	0.3035947332594153	1.224530806797935	2.5418261423606947
(2+2j)	1.5446975164772705	0.32083260761285576	1.2238649088644147	2.6842358625130633
(2+2.1j)	1.55412504747051	0.3373291198777513	1.2167959275927587	2.820277933334984
(2+2.2j)	1.5568761523114334	0.35293228088638	1.2039438714250534	2.948713325110983
(2+2.3j)	1.5535150548762067	0.3675220621291049	1.1859929927471018	3.0685707578264867
(2+2.4j)	1.5446744475235306	0.38101179844313565	1.163662649080395	3.1791566102343807
(2+2.5j)	1.5310270978629095	0.3933476236893251	1.1376794741735843	3.280048805727979
(2+2.6j)	1.5132590119467981	0.4045062568078162	1.108752755138982	3.3710773700928356
(2+2.7j)	1.4920458383958024	0.4144915628840254	1.077554275511777	3.4522951898361454
(2+2.8j)	1.4680335730718537	0.42333034771498707	1.0447032253568667	3.52394273981629
(2+2.9j)	1.4418240157844455	0.4310678171198552	1.0107561986645903	3.586410298841469
(2+3j)	1.413964919397267	0.43776306333826004	0.9762018560590069	3.640200591207876
(2+3.1j)	1.3849443992189119	0.4434848510021231	0.9414595482167888	3.685894048679027
(2+3.2j)	1.3551889440403992	0.4483078820067815	0.9068810620336177	3.724118123408841
(2+3.3j)	1.3250642727813802	0.4523096346047362	0.872754638176644	3.755521397440919
(2+3.4j)	1.2948782827724714	0.4555678041460904	0.839310478626381	3.7807526835785645
(2+3.5j)	1.2648854043092093	0.4581583234040427	0.8067270809051665	3.800444913091975
(2+3.6j)	1.2352917814641502	0.460153908417325	0.7751378730468252	3.815203349338635
(2+3.7j)	1.2062608178146337	0.4616230584771737	0.74463775933746	3.825597529679399
(2+3.8j)	1.1779187415100074	0.4626294327946453	0.7152893087153621	3.832156292299165
(2+3.9j)	1.1503599472506993	0.4632315280685122	0.6871284191821871	3.835365261536441
